subset,file_name,abs_image_path
32pills,919_jpg.rf.b7d900e5b9b27919f1aded6d0a1ff5fa.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\919_jpg.rf.b7d900e5b9b27919f1aded6d0a1ff5fa.jpg
32pills,91_jpg.rf.cebc6c669f7840781b3574e07d05d3a0.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\91_jpg.rf.cebc6c669f7840781b3574e07d05d3a0.jpg
32pills,920_jpg.rf.79ef8624037a97d268eb336e24b99013.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\920_jpg.rf.79ef8624037a97d268eb336e24b99013.jpg
32pills,921_jpg.rf.1d5c18ed6cbca0f623cc19f711ff30f8.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\921_jpg.rf.1d5c18ed6cbca0f623cc19f711ff30f8.jpg
32pills,922_jpg.rf.d275d1651d351363d04bbd173c361bde.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\922_jpg.rf.d275d1651d351363d04bbd173c361bde.jpg
32pills,923_jpg.rf.7af9fd448dd4236e806226a04b5e66de.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\923_jpg.rf.7af9fd448dd4236e806226a04b5e66de.jpg
32pills,924_jpg.rf.da6fc704a7f0a9c0881c8b1a28826d11.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\924_jpg.rf.da6fc704a7f0a9c0881c8b1a28826d11.jpg
32pills,925_jpg.rf.98e5dee555ce80ab3ab1c656eea68842.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\925_jpg.rf.98e5dee555ce80ab3ab1c656eea68842.jpg
32pills,926_jpg.rf.22b975f95da8ee4758eb0d866ab1e1fd.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\926_jpg.rf.22b975f95da8ee4758eb0d866ab1e1fd.jpg
32pills,927_jpg.rf.3b155ac2528d947c92f3ccaa167db16e.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\927_jpg.rf.3b155ac2528d947c92f3ccaa167db16e.jpg
32pills,928_jpg.rf.a50bcb7b31cce75ded791102afb38f82.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\928_jpg.rf.a50bcb7b31cce75ded791102afb38f82.jpg
32pills,929_jpg.rf.10497fee1897e37f0d58cbc786782d75.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\929_jpg.rf.10497fee1897e37f0d58cbc786782d75.jpg
32pills,92_jpg.rf.9fb5d8ef9d3139fc6c7504b633815f14.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\92_jpg.rf.9fb5d8ef9d3139fc6c7504b633815f14.jpg
32pills,930_jpg.rf.43dcda3a2ccec6aac0d3ff524ca05772.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\930_jpg.rf.43dcda3a2ccec6aac0d3ff524ca05772.jpg
32pills,931_jpg.rf.a3504ef412c8a15144794dc9c84fa391.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\931_jpg.rf.a3504ef412c8a15144794dc9c84fa391.jpg
32pills,932_jpg.rf.8377fe4518fc2ddf5ec085bc39a8fedf.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\932_jpg.rf.8377fe4518fc2ddf5ec085bc39a8fedf.jpg
32pills,933_jpg.rf.b017e2110789cd4b8117bd86e9d4c73f.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\933_jpg.rf.b017e2110789cd4b8117bd86e9d4c73f.jpg
32pills,934_jpg.rf.2c29d6deb1c9f7b1513eaecb7596bdd7.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\934_jpg.rf.2c29d6deb1c9f7b1513eaecb7596bdd7.jpg
32pills,935_jpg.rf.2fd2527e91ca7d0abcfbad982b46d484.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\935_jpg.rf.2fd2527e91ca7d0abcfbad982b46d484.jpg
32pills,936_jpg.rf.63faac96d868e0c6c9553237a80da9fc.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\936_jpg.rf.63faac96d868e0c6c9553237a80da9fc.jpg
32pills,937_jpg.rf.e46d96118c501850c431efc0b042e818.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\937_jpg.rf.e46d96118c501850c431efc0b042e818.jpg
32pills,938_jpg.rf.a7971b64eaca17861da9ac3650cc5410.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\938_jpg.rf.a7971b64eaca17861da9ac3650cc5410.jpg
32pills,939_jpg.rf.aa9839e5a1d9f9bfcb3f93b4b72118b1.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\939_jpg.rf.aa9839e5a1d9f9bfcb3f93b4b72118b1.jpg
32pills,93_jpg.rf.6a81aa4b2a17a0e3ce69704667d4ecab.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\93_jpg.rf.6a81aa4b2a17a0e3ce69704667d4ecab.jpg
32pills,940_jpg.rf.77c11306c4141e536f14f336c57d4678.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\940_jpg.rf.77c11306c4141e536f14f336c57d4678.jpg
32pills,941_jpg.rf.e447c06134dddd9a37cbb7cb74ae0de2.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\941_jpg.rf.e447c06134dddd9a37cbb7cb74ae0de2.jpg
32pills,942_jpg.rf.2a188c5d0c5ef659162a6190f2f7b588.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\942_jpg.rf.2a188c5d0c5ef659162a6190f2f7b588.jpg
32pills,943_jpg.rf.72028aed8d774f93471070304b4b21fb.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\943_jpg.rf.72028aed8d774f93471070304b4b21fb.jpg
32pills,944_jpg.rf.b5bd5cdd66afe62cd188a19c875feb43.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\944_jpg.rf.b5bd5cdd66afe62cd188a19c875feb43.jpg
32pills,945_jpg.rf.8a30f21d28353edc41ba25c0a6d9254b.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\945_jpg.rf.8a30f21d28353edc41ba25c0a6d9254b.jpg
32pills,946_jpg.rf.77412958ffe0a446903530205c45961b.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\946_jpg.rf.77412958ffe0a446903530205c45961b.jpg
32pills,947_jpg.rf.d81c8826a8011b86d13fa22913ab15a7.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\947_jpg.rf.d81c8826a8011b86d13fa22913ab15a7.jpg
32pills,948_jpg.rf.0379f240f20e9b0ada9be15769411121.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\948_jpg.rf.0379f240f20e9b0ada9be15769411121.jpg
32pills,949_jpg.rf.38cc4689dd3abfbae95964f741fa879b.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\949_jpg.rf.38cc4689dd3abfbae95964f741fa879b.jpg
32pills,94_jpg.rf.4af326db6e76c5b6bfe7c0ea07c220be.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\94_jpg.rf.4af326db6e76c5b6bfe7c0ea07c220be.jpg
32pills,950_jpg.rf.059d7e9670a8dffc3e8d5b5513455b2b.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\950_jpg.rf.059d7e9670a8dffc3e8d5b5513455b2b.jpg
32pills,951_jpg.rf.851c6578e09b72c8ee3b78620a0a2854.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\951_jpg.rf.851c6578e09b72c8ee3b78620a0a2854.jpg
32pills,952_jpg.rf.b88181ed6dbac5377af6127c2e5ee388.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\952_jpg.rf.b88181ed6dbac5377af6127c2e5ee388.jpg
32pills,953_jpg.rf.c3e1c35c03d17c7e0e6bcc22b9e3f3f5.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\953_jpg.rf.c3e1c35c03d17c7e0e6bcc22b9e3f3f5.jpg
32pills,954_jpg.rf.934511b8afdd52134aff0a7e33b7abe5.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\954_jpg.rf.934511b8afdd52134aff0a7e33b7abe5.jpg
32pills,955_jpg.rf.96b377c47ecbc475937947ac1bd4d33f.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\955_jpg.rf.96b377c47ecbc475937947ac1bd4d33f.jpg
32pills,956_jpg.rf.81035fe8322e6ef235b4003511185d66.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\956_jpg.rf.81035fe8322e6ef235b4003511185d66.jpg
32pills,957_jpg.rf.9578df4aaf2e5d99a823d583dfe70e7c.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\957_jpg.rf.9578df4aaf2e5d99a823d583dfe70e7c.jpg
32pills,958_jpg.rf.c47cfe125b9e2d29e807380593738e40.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\958_jpg.rf.c47cfe125b9e2d29e807380593738e40.jpg
32pills,959_jpg.rf.7c9779bf0f6448e673d97e7ac727f18a.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\959_jpg.rf.7c9779bf0f6448e673d97e7ac727f18a.jpg
32pills,95_jpg.rf.0a1395c7c41e37c97867ccc02c9bc0bc.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\95_jpg.rf.0a1395c7c41e37c97867ccc02c9bc0bc.jpg
32pills,960_jpg.rf.033e5242ee81770099f1b0afe7810d53.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\960_jpg.rf.033e5242ee81770099f1b0afe7810d53.jpg
32pills,961_jpg.rf.97dd3a5c328e0dccc632288e47cfe90b.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\961_jpg.rf.97dd3a5c328e0dccc632288e47cfe90b.jpg
32pills,962_jpg.rf.e69818043e90992e29a19782b2708827.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\962_jpg.rf.e69818043e90992e29a19782b2708827.jpg
32pills,963_jpg.rf.916f742a1964afd38ac3a5bf3a4c49b6.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\963_jpg.rf.916f742a1964afd38ac3a5bf3a4c49b6.jpg
32pills,964_jpg.rf.09717c3d79240c8e1c4f5ba2b6191e82.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\964_jpg.rf.09717c3d79240c8e1c4f5ba2b6191e82.jpg
32pills,965_jpg.rf.1df9d35a1a5c73120b637a3257e1d1bc.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\965_jpg.rf.1df9d35a1a5c73120b637a3257e1d1bc.jpg
32pills,966_jpg.rf.1d56a5207ca520d002762ea9a07bb8f9.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\966_jpg.rf.1d56a5207ca520d002762ea9a07bb8f9.jpg
32pills,967_jpg.rf.dcc1cf7965f87f4ae400a05f453d44f4.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\967_jpg.rf.dcc1cf7965f87f4ae400a05f453d44f4.jpg
32pills,968_jpg.rf.cd5eecf7fe135bc7b5a2492679887940.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\968_jpg.rf.cd5eecf7fe135bc7b5a2492679887940.jpg
32pills,969_jpg.rf.d9bef9b938785027b681e2b0c70af1ab.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\969_jpg.rf.d9bef9b938785027b681e2b0c70af1ab.jpg
32pills,96_jpg.rf.dca734e80cecb2898382a994fef9bcf6.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\96_jpg.rf.dca734e80cecb2898382a994fef9bcf6.jpg
32pills,970_jpg.rf.bede2ae8ec78eeb13f77e03fe92e611a.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\970_jpg.rf.bede2ae8ec78eeb13f77e03fe92e611a.jpg
32pills,971_jpg.rf.427495631c3536e69220b0e08e051dbf.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\971_jpg.rf.427495631c3536e69220b0e08e051dbf.jpg
32pills,972_jpg.rf.daf48d1334b81c1653104a6df8ae36da.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\972_jpg.rf.daf48d1334b81c1653104a6df8ae36da.jpg
32pills,973_jpg.rf.b9e8a5108c864167ede0e9510d603e53.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\973_jpg.rf.b9e8a5108c864167ede0e9510d603e53.jpg
32pills,974_jpg.rf.a395ab1f086fdc37cec95e67a16c3ec7.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\974_jpg.rf.a395ab1f086fdc37cec95e67a16c3ec7.jpg
32pills,975_jpg.rf.fc495772f54c702f188ba6a876941fed.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\975_jpg.rf.fc495772f54c702f188ba6a876941fed.jpg
32pills,976_jpg.rf.ccdc50fdd2a56863666987df530152c5.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\976_jpg.rf.ccdc50fdd2a56863666987df530152c5.jpg
32pills,977_jpg.rf.cd189987924ff07490f87634f3d87096.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\977_jpg.rf.cd189987924ff07490f87634f3d87096.jpg
32pills,978_jpg.rf.be3da184b726456e0b477b8a2f6196a3.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\978_jpg.rf.be3da184b726456e0b477b8a2f6196a3.jpg
32pills,979_jpg.rf.551a12ea39a502266946a11b5fa9cc1c.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\979_jpg.rf.551a12ea39a502266946a11b5fa9cc1c.jpg
32pills,97_jpg.rf.8b9507ecc444757faeed555796b5ad98.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\97_jpg.rf.8b9507ecc444757faeed555796b5ad98.jpg
32pills,980_jpg.rf.dddcef50c282b438beef8ee26e7888e8.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\980_jpg.rf.dddcef50c282b438beef8ee26e7888e8.jpg
32pills,981_jpg.rf.1a435168c2a38e821bf4a816e4a4a30e.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\981_jpg.rf.1a435168c2a38e821bf4a816e4a4a30e.jpg
32pills,982_jpg.rf.a70afb83fd1d607f0fba76521857413c.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\982_jpg.rf.a70afb83fd1d607f0fba76521857413c.jpg
32pills,983_jpg.rf.dd21f78a15a4beb5589297aef5fc3db8.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\983_jpg.rf.dd21f78a15a4beb5589297aef5fc3db8.jpg
32pills,984_jpg.rf.ce8dbd68c977ffb8f444f6560978141a.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\984_jpg.rf.ce8dbd68c977ffb8f444f6560978141a.jpg
32pills,985_jpg.rf.6df0ebeb18cc8d419a193a237eebe050.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\985_jpg.rf.6df0ebeb18cc8d419a193a237eebe050.jpg
32pills,986_jpg.rf.a2c276ec0ad9c0ed309e45d2347c6ada.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\986_jpg.rf.a2c276ec0ad9c0ed309e45d2347c6ada.jpg
32pills,987_jpg.rf.2629e9d5461dbe6236108cacb0734739.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\987_jpg.rf.2629e9d5461dbe6236108cacb0734739.jpg
32pills,988_jpg.rf.cff7a551e8a197a0da9ce62087d48021.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\988_jpg.rf.cff7a551e8a197a0da9ce62087d48021.jpg
32pills,989_jpg.rf.3bb05f565311ff0b326d0778ce3d67c9.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\989_jpg.rf.3bb05f565311ff0b326d0778ce3d67c9.jpg
32pills,98_jpg.rf.92c8593dc0ef7c732fb9d4cc47d78240.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\98_jpg.rf.92c8593dc0ef7c732fb9d4cc47d78240.jpg
32pills,990_jpg.rf.9230ff2ad8d3a9345f3579ae03fcd5e8.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\990_jpg.rf.9230ff2ad8d3a9345f3579ae03fcd5e8.jpg
32pills,991_jpg.rf.cfda333f7e79acf6854e548d78477241.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\991_jpg.rf.cfda333f7e79acf6854e548d78477241.jpg
32pills,992_jpg.rf.831bb90fbf0f655a427155ebda8e94a7.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\992_jpg.rf.831bb90fbf0f655a427155ebda8e94a7.jpg
32pills,993_jpg.rf.8e6d9a178378a8964f3d9833155844dc.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\993_jpg.rf.8e6d9a178378a8964f3d9833155844dc.jpg
32pills,994_jpg.rf.b1290fd3cd3fa81c122e6106a728d5d3.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\994_jpg.rf.b1290fd3cd3fa81c122e6106a728d5d3.jpg
32pills,995_jpg.rf.04a173cd23b2b99cbdbb7b180e2bd99c.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\995_jpg.rf.04a173cd23b2b99cbdbb7b180e2bd99c.jpg
32pills,996_jpg.rf.4a77e097d27abff0750abcac7084e091.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\996_jpg.rf.4a77e097d27abff0750abcac7084e091.jpg
32pills,997_jpg.rf.4bd77a28f989e0385416c05267aa43dc.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\997_jpg.rf.4bd77a28f989e0385416c05267aa43dc.jpg
32pills,998_jpg.rf.c964ff1e86b5f576c3c97b845a1d55b8.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\998_jpg.rf.c964ff1e86b5f576c3c97b845a1d55b8.jpg
32pills,999_jpg.rf.302559170fc66a30f10283ac8074c39f.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\999_jpg.rf.302559170fc66a30f10283ac8074c39f.jpg
32pills,99_jpg.rf.36c7155f366acf40d5c8f4fbc6719542.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\99_jpg.rf.36c7155f366acf40d5c8f4fbc6719542.jpg
32pills,9_jpg.rf.74c8fe1e7f2c2ba9bdcef8aa0c374e8a.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\9_jpg.rf.74c8fe1e7f2c2ba9bdcef8aa0c374e8a.jpg
32pills,bravein1_JPG.rf.31e12a7474cb8febb20c389c0678a7cf.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\bravein1_JPG.rf.31e12a7474cb8febb20c389c0678a7cf.jpg
32pills,bravein2_JPG.rf.d7e034b41493e4f70ed105b4a57a57f1.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\bravein2_JPG.rf.d7e034b41493e4f70ed105b4a57a57f1.jpg
32pills,hamda1_JPG.rf.d6219255ad111aebc482aa9c83882b0e.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\hamda1_JPG.rf.d6219255ad111aebc482aa9c83882b0e.jpg
32pills,hamda2_JPG.rf.77c15c3db1498c4bf78b8eb1b5d57338.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\hamda2_JPG.rf.77c15c3db1498c4bf78b8eb1b5d57338.jpg
32pills,ilan1_JPG.rf.f393e7403260f9c4872d9852ca94a6d5.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\ilan1_JPG.rf.f393e7403260f9c4872d9852ca94a6d5.jpg
32pills,ilan2_JPG.rf.85102fdc3ea1144550283809d92c02be.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\ilan2_JPG.rf.85102fdc3ea1144550283809d92c02be.jpg
32pills,IMG_1161_JPEG.rf.3ddc2942e04a12d6f37e543ede22f879.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_1161_JPEG.rf.3ddc2942e04a12d6f37e543ede22f879.jpg
32pills,IMG_1162_JPEG.rf.562ca23da6668e8562ccc1b6f761faa1.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_1162_JPEG.rf.562ca23da6668e8562ccc1b6f761faa1.jpg
32pills,IMG_1163_JPEG.rf.42613d6c8ce7956117588155cfc96480.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_1163_JPEG.rf.42613d6c8ce7956117588155cfc96480.jpg
32pills,IMG_1164_JPEG.rf.02080fd750913d12492e68fd5be52dff.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_1164_JPEG.rf.02080fd750913d12492e68fd5be52dff.jpg
32pills,IMG_1165_JPEG.rf.99118369c88dc46d9f8b322413010329.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_1165_JPEG.rf.99118369c88dc46d9f8b322413010329.jpg
